date_recorded,job_domain,skill_name,demand_count
2023-05-31,Data Science & AI,PyTorch,22
2023-06-30,Data Science & AI,PyTorch,24
2023-07-31,Data Science & AI,PyTorch,20
2023-08-31,Data Science & AI,PyTorch,22
2023-09-30,Data Science & AI,PyTorch,26
2023-10-31,Data Science & AI,PyTorch,26
2023-11-30,Data Science & AI,PyTorch,20
2023-12-31,Data Science & AI,PyTorch,23
2024-01-31,Data Science & AI,PyTorch,34
2024-02-29,Data Science & AI,PyTorch,27
2024-03-31,Data Science & AI,PyTorch,25
2024-04-30,Data Science & AI,PyTorch,23
2024-05-31,Data Science & AI,PyTorch,19
2024-06-30,Data Science & AI,PyTorch,33
2024-07-31,Data Science & AI,PyTorch,21
2024-08-31,Data Science & AI,PyTorch,18
2024-09-30,Data Science & AI,PyTorch,21
2024-10-31,Data Science & AI,PyTorch,26
2024-11-30,Data Science & AI,PyTorch,27
2024-12-31,Data Science & AI,PyTorch,29
2020-01-31,Data Science & AI,Python,66
2020-02-29,Data Science & AI,Python,59
2020-03-31,Data Science & AI,Python,78
2020-04-30,Data Science & AI,Python,66
2020-05-31,Data Science & AI,Python,71
2020-06-30,Data Science & AI,Python,67
2020-07-31,Data Science & AI,Python,78
2020-08-31,Data Science & AI,Python,82
2020-09-30,Data Science & AI,Python,63
2020-10-31,Data Science & AI,Python,69
2020-11-30,Data Science & AI,Python,69
2020-12-31,Data Science & AI,Python,85
2021-01-31,Data Science & AI,Python,73
2021-02-28,Data Science & AI,Python,60
2021-03-31,Data Science & AI,Python,81
2021-04-30,Data Science & AI,Python,79
2021-05-31,Data Science & AI,Python,87
2021-06-30,Data Science & AI,Python,68
2021-07-31,Data Science & AI,Python,76
2021-08-31,Data Science & AI,Python,67
2021-09-30,Data Science & AI,Python,70
2021-10-31,Data Science & AI,Python,80
2021-11-30,Data Science & AI,Python,77
2021-12-31,Data Science & AI,Python,68
2022-01-31,Data Science & AI,Python,72
2022-02-28,Data Science & AI,Python,87
2022-03-31,Data Science & AI,Python,89
2022-04-30,Data Science & AI,Python,71
2022-05-31,Data Science & AI,Python,73
2022-06-30,Data Science & AI,Python,75
2022-07-31,Data Science & AI,Python,71
2022-08-31,Data Science & AI,Python,73
2022-09-30,Data Science & AI,Python,76
2022-10-31,Data Science & AI,Python,81
2022-11-30,Data Science & AI,Python,72
2022-12-31,Data Science & AI,Python,95
2023-01-31,Data Science & AI,Python,72
2023-02-28,Data Science & AI,Python,65
2023-03-31,Data Science & AI,Python,94
2023-04-30,Data Science & AI,Python,79
2023-05-31,Data Science & AI,Python,77
2023-06-30,Data Science & AI,Python,80
2023-07-31,Data Science & AI,Python,61
2023-08-31,Data Science & AI,Python,74
2023-09-30,Data Science & AI,Python,66
2023-10-31,Data Science & AI,Python,75
2023-11-30,Data Science & AI,Python,54
2023-12-31,Data Science & AI,Python,69
2024-01-31,Data Science & AI,Python,90
2024-02-29,Data Science & AI,Python,77
2024-03-31,Data Science & AI,Python,71
2024-04-30,Data Science & AI,Python,89
2024-05-31,Data Science & AI,Python,63
2024-06-30,Data Science & AI,Python,68
2024-07-31,Data Science & AI,Python,85
2024-08-31,Data Science & AI,Python,88
2024-09-30,Data Science & AI,Python,74
2024-10-31,Data Science & AI,Python,62
2024-11-30,Data Science & AI,Python,82
2024-12-31,Data Science & AI,Python,71
2020-01-31,Data Science & AI,R,48
2020-02-29,Data Science & AI,R,49
2020-03-31,Data Science & AI,R,58
2020-04-30,Data Science & AI,R,49
2020-05-31,Data Science & AI,R,51
2020-06-30,Data Science & AI,R,52
2020-07-31,Data Science & AI,R,46
2020-08-31,Data Science & AI,R,62
2020-09-30,Data Science & AI,R,46
2020-10-31,Data Science & AI,R,46
2020-11-30,Data Science & AI,R,62
2020-12-31,Data Science & AI,R,54
2021-01-31,Data Science & AI,R,44
2021-02-28,Data Science & AI,R,40
2021-03-31,Data Science & AI,R,63
2021-04-30,Data Science & AI,R,50
2021-05-31,Data Science & AI,R,46
2021-06-30,Data Science & AI,R,48
2021-07-31,Data Science & AI,R,41
2021-08-31,Data Science & AI,R,46
2021-09-30,Data Science & AI,R,49
2021-10-31,Data Science & AI,R,42
2021-11-30,Data Science & AI,R,52
2021-12-31,Data Science & AI,R,45
2022-01-31,Data Science & AI,R,52
2022-02-28,Data Science & AI,R,73
2022-03-31,Data Science & AI,R,57
2022-04-30,Data Science & AI,R,51
2022-05-31,Data Science & AI,R,47
2022-06-30,Data Science & AI,R,51
2022-07-31,Data Science & AI,R,61
2022-08-31,Data Science & AI,R,55
2022-09-30,Data Science & AI,R,42
2022-10-31,Data Science & AI,R,44
2022-11-30,Data Science & AI,R,35
2022-12-31,Data Science & AI,R,52
2023-01-31,Data Science & AI,R,43
2023-02-28,Data Science & AI,R,51
2023-03-31,Data Science & AI,R,64
2023-04-30,Data Science & AI,R,55
2023-05-31,Data Science & AI,R,51
2023-06-30,Data Science & AI,R,59
2023-07-31,Data Science & AI,R,46
2023-08-31,Data Science & AI,R,54
2023-09-30,Data Science & AI,R,49
2023-10-31,Data Science & AI,R,46
2023-11-30,Data Science & AI,R,41
2023-12-31,Data Science & AI,R,55
2024-01-31,Data Science & AI,R,62
2024-02-29,Data Science & AI,R,56
2024-03-31,Data Science & AI,R,51
2024-04-30,Data Science & AI,R,72
2024-05-31,Data Science & AI,R,43
2024-06-30,Data Science & AI,R,44
2024-07-31,Data Science & AI,R,61
2024-08-31,Data Science & AI,R,62
2024-09-30,Data Science & AI,R,48
2024-10-31,Data Science & AI,R,44
2024-11-30,Data Science & AI,R,52
2024-12-31,Data Science & AI,R,46
2020-01-31,Data Science & AI,SQL,18
2020-02-29,Data Science & AI,SQL,20
2020-03-31,Data Science & AI,SQL,23
2020-04-30,Data Science & AI,SQL,26
2020-05-31,Data Science & AI,SQL,27
2020-06-30,Data Science & AI,SQL,35
2020-07-31,Data Science & AI,SQL,30
2020-08-31,Data Science & AI,SQL,30
2020-09-30,Data Science & AI,SQL,21
2020-10-31,Data Science & AI,SQL,23
2020-11-30,Data Science & AI,SQL,29
2020-12-31,Data Science & AI,SQL,20
2021-01-31,Data Science & AI,SQL,17
2021-02-28,Data Science & AI,SQL,21
2021-03-31,Data Science & AI,SQL,21
2021-04-30,Data Science & AI,SQL,28
2021-05-31,Data Science & AI,SQL,17
2021-06-30,Data Science & AI,SQL,15
2021-07-31,Data Science & AI,SQL,20
2021-08-31,Data Science & AI,SQL,24
2021-09-30,Data Science & AI,SQL,17
2021-10-31,Data Science & AI,SQL,15
2021-11-30,Data Science & AI,SQL,23
2021-12-31,Data Science & AI,SQL,20
2022-01-31,Data Science & AI,SQL,20
2022-02-28,Data Science & AI,SQL,37
2022-03-31,Data Science & AI,SQL,23
2022-04-30,Data Science & AI,SQL,22
2022-05-31,Data Science & AI,SQL,18
2022-06-30,Data Science & AI,SQL,27
2022-07-31,Data Science & AI,SQL,17
2022-08-31,Data Science & AI,SQL,20
2022-09-30,Data Science & AI,SQL,15
2022-10-31,Data Science & AI,SQL,19
2022-11-30,Data Science & AI,SQL,23
2022-12-31,Data Science & AI,SQL,27
2023-01-31,Data Science & AI,SQL,22
2023-02-28,Data Science & AI,SQL,17
2023-03-31,Data Science & AI,SQL,27
2023-04-30,Data Science & AI,SQL,32
2023-05-31,Data Science & AI,SQL,25
2023-06-30,Data Science & AI,SQL,30
2023-07-31,Data Science & AI,SQL,24
2023-08-31,Data Science & AI,SQL,28
2023-09-30,Data Science & AI,SQL,18
2023-10-31,Data Science & AI,SQL,17
2023-11-30,Data Science & AI,SQL,23
2023-12-31,Data Science & AI,SQL,26
2024-01-31,Data Science & AI,SQL,31
2024-02-29,Data Science & AI,SQL,24
2024-03-31,Data Science & AI,SQL,24
2024-04-30,Data Science & AI,SQL,32
2024-05-31,Data Science & AI,SQL,26
2024-06-30,Data Science & AI,SQL,22
2024-07-31,Data Science & AI,SQL,18
2024-08-31,Data Science & AI,SQL,26
2024-09-30,Data Science & AI,SQL,27
2024-10-31,Data Science & AI,SQL,21
2024-11-30,Data Science & AI,SQL,24
2024-12-31,Data Science & AI,SQL,27
2020-01-31,Data Science & AI,Spark,41
2020-02-29,Data Science & AI,Spark,51
2020-03-31,Data Science & AI,Spark,53
2020-04-30,Data Science & AI,Spark,56
2020-05-31,Data Science & AI,Spark,41
2020-06-30,Data Science & AI,Spark,52
2020-07-31,Data Science & AI,Spark,52
2020-08-31,Data Science & AI,Spark,57
2020-09-30,Data Science & AI,Spark,52
2020-10-31,Data Science & AI,Spark,56
2020-11-30,Data Science & AI,Spark,47
2020-12-31,Data Science & AI,Spark,50
2021-01-31,Data Science & AI,Spark,47
2021-02-28,Data Science & AI,Spark,45
2021-03-31,Data Science & AI,Spark,47
2021-04-30,Data Science & AI,Spark,38
2021-05-31,Data Science & AI,Spark,52
2021-06-30,Data Science & AI,Spark,38
2021-07-31,Data Science & AI,Spark,41
2021-08-31,Data Science & AI,Spark,47
2021-09-30,Data Science & AI,Spark,45
2021-10-31,Data Science & AI,Spark,36
2021-11-30,Data Science & AI,Spark,55
2021-12-31,Data Science & AI,Spark,56
2022-01-31,Data Science & AI,Spark,47
2022-02-28,Data Science & AI,Spark,47
2022-03-31,Data Science & AI,Spark,47
2022-04-30,Data Science & AI,Spark,40
2022-05-31,Data Science & AI,Spark,56
2022-06-30,Data Science & AI,Spark,45
2022-07-31,Data Science & AI,Spark,41
2022-08-31,Data Science & AI,Spark,47
2022-09-30,Data Science & AI,Spark,47
2022-10-31,Data Science & AI,Spark,38
2022-11-30,Data Science & AI,Spark,43
2022-12-31,Data Science & AI,Spark,51
2023-01-31,Data Science & AI,Spark,40
2023-02-28,Data Science & AI,Spark,34
2023-03-31,Data Science & AI,Spark,65
2023-04-30,Data Science & AI,Spark,51
2023-05-31,Data Science & AI,Spark,43
2023-06-30,Data Science & AI,Spark,62
2023-07-31,Data Science & AI,Spark,45
2023-08-31,Data Science & AI,Spark,44
2023-09-30,Data Science & AI,Spark,43
2023-10-31,Data Science & AI,Spark,46
2023-11-30,Data Science & AI,Spark,40
2023-12-31,Data Science & AI,Spark,41
2024-01-31,Data Science & AI,Spark,69
2024-02-29,Data Science & AI,Spark,43
2024-03-31,Data Science & AI,Spark,48
2024-04-30,Data Science & AI,Spark,58
2024-05-31,Data Science & AI,Spark,43
2024-06-30,Data Science & AI,Spark,50
2024-07-31,Data Science & AI,Spark,40
2024-08-31,Data Science & AI,Spark,48
2024-09-30,Data Science & AI,Spark,52
2024-10-31,Data Science & AI,Spark,39
2024-11-30,Data Science & AI,Spark,51
2024-12-31,Data Science & AI,Spark,48
2020-01-31,Data Science & AI,Statistics,51
2020-02-29,Data Science & AI,Statistics,47
2020-03-31,Data Science & AI,Statistics,56
2020-04-30,Data Science & AI,Statistics,50
2020-05-31,Data Science & AI,Statistics,53
2020-06-30,Data Science & AI,Statistics,60
2020-07-31,Data Science & AI,Statistics,48
2020-08-31,Data Science & AI,Statistics,63
2020-09-30,Data Science & AI,Statistics,41
2020-10-31,Data Science & AI,Statistics,48
2020-11-30,Data Science & AI,Statistics,56
2020-12-31,Data Science & AI,Statistics,39
2021-01-31,Data Science & AI,Statistics,42
2021-02-28,Data Science & AI,Statistics,35
2021-03-31,Data Science & AI,Statistics,58
2021-04-30,Data Science & AI,Statistics,47
2021-05-31,Data Science & AI,Statistics,60
2021-06-30,Data Science & AI,Statistics,41
2021-07-31,Data Science & AI,Statistics,56
2021-08-31,Data Science & AI,Statistics,52
2021-09-30,Data Science & AI,Statistics,49
2021-10-31,Data Science & AI,Statistics,48
2021-11-30,Data Science & AI,Statistics,56
2021-12-31,Data Science & AI,Statistics,43
2022-01-31,Data Science & AI,Statistics,50
2022-02-28,Data Science & AI,Statistics,62
2022-03-31,Data Science & AI,Statistics,56
2022-04-30,Data Science & AI,Statistics,52
2022-05-31,Data Science & AI,Statistics,49
2022-06-30,Data Science & AI,Statistics,48
2022-07-31,Data Science & AI,Statistics,56
2022-08-31,Data Science & AI,Statistics,48
2022-09-30,Data Science & AI,Statistics,43
2022-10-31,Data Science & AI,Statistics,44
2022-11-30,Data Science & AI,Statistics,40
2022-12-31,Data Science & AI,Statistics,56
2023-01-31,Data Science & AI,Statistics,46
2023-02-28,Data Science & AI,Statistics,47
2023-03-31,Data Science & AI,Statistics,54
2023-04-30,Data Science & AI,Statistics,54
2023-05-31,Data Science & AI,Statistics,53
2023-06-30,Data Science & AI,Statistics,60
2023-07-31,Data Science & AI,Statistics,51
2023-08-31,Data Science & AI,Statistics,49
2023-09-30,Data Science & AI,Statistics,54
2023-10-31,Data Science & AI,Statistics,45
2023-11-30,Data Science & AI,Statistics,39
2023-12-31,Data Science & AI,Statistics,46
2024-01-31,Data Science & AI,Statistics,57
2024-02-29,Data Science & AI,Statistics,51
2024-03-31,Data Science & AI,Statistics,54
2024-04-30,Data Science & AI,Statistics,77
2024-05-31,Data Science & AI,Statistics,45
2024-06-30,Data Science & AI,Statistics,49
2024-07-31,Data Science & AI,Statistics,61
2024-08-31,Data Science & AI,Statistics,57
2024-09-30,Data Science & AI,Statistics,62
2024-10-31,Data Science & AI,Statistics,45
2024-11-30,Data Science & AI,Statistics,53
2024-12-31,Data Science & AI,Statistics,46
2020-01-31,Data Science & AI,Tableau,20
2020-02-29,Data Science & AI,Tableau,31
2020-03-31,Data Science & AI,Tableau,25
2020-04-30,Data Science & AI,Tableau,25
2020-05-31,Data Science & AI,Tableau,26
2020-06-30,Data Science & AI,Tableau,38
2020-07-31,Data Science & AI,Tableau,29
2020-08-31,Data Science & AI,Tableau,37
2020-09-30,Data Science & AI,Tableau,27
2020-10-31,Data Science & AI,Tableau,24
2020-11-30,Data Science & AI,Tableau,28
2020-12-31,Data Science & AI,Tableau,16
2021-01-31,Data Science & AI,Tableau,17
2021-02-28,Data Science & AI,Tableau,17
2021-03-31,Data Science & AI,Tableau,21
2021-04-30,Data Science & AI,Tableau,23
2021-05-31,Data Science & AI,Tableau,22
2021-06-30,Data Science & AI,Tableau,21
2021-07-31,Data Science & AI,Tableau,25
2021-08-31,Data Science & AI,Tableau,28
2021-09-30,Data Science & AI,Tableau,18
2021-10-31,Data Science & AI,Tableau,16
2021-11-30,Data Science & AI,Tableau,30
2021-12-31,Data Science & AI,Tableau,23
2022-01-31,Data Science & AI,Tableau,21
2022-02-28,Data Science & AI,Tableau,27
2022-03-31,Data Science & AI,Tableau,34
2022-04-30,Data Science & AI,Tableau,25
2022-05-31,Data Science & AI,Tableau,26
2022-06-30,Data Science & AI,Tableau,21
2022-07-31,Data Science & AI,Tableau,22
2022-08-31,Data Science & AI,Tableau,20
2022-09-30,Data Science & AI,Tableau,25
2022-10-31,Data Science & AI,Tableau,21
2022-11-30,Data Science & AI,Tableau,22
2022-12-31,Data Science & AI,Tableau,24
2023-01-31,Data Science & AI,Tableau,22
2023-02-28,Data Science & AI,Tableau,21
2023-03-31,Data Science & AI,Tableau,25
2023-04-30,Data Science & AI,Tableau,25
2023-05-31,Data Science & AI,Tableau,22
2023-06-30,Data Science & AI,Tableau,29
2023-07-31,Data Science & AI,Tableau,20
2023-08-31,Data Science & AI,Tableau,28
2023-09-30,Data Science & AI,Tableau,24
2023-10-31,Data Science & AI,Tableau,28
2023-11-30,Data Science & AI,Tableau,22
2023-12-31,Data Science & AI,Tableau,28
2024-01-31,Data Science & AI,Tableau,23
2024-02-29,Data Science & AI,Tableau,21
2024-03-31,Data Science & AI,Tableau,18
2024-04-30,Data Science & AI,Tableau,32
2024-05-31,Data Science & AI,Tableau,24
2024-06-30,Data Science & AI,Tableau,24
2024-07-31,Data Science & AI,Tableau,21
2024-08-31,Data Science & AI,Tableau,22
2024-09-30,Data Science & AI,Tableau,29
2024-10-31,Data Science & AI,Tableau,16
2024-11-30,Data Science & AI,Tableau,25
2024-12-31,Data Science & AI,Tableau,23
2020-01-31,Data Science & AI,TensorFlow,74
2020-02-29,Data Science & AI,TensorFlow,80
2020-03-31,Data Science & AI,TensorFlow,82
2020-04-30,Data Science & AI,TensorFlow,72
2020-05-31,Data Science & AI,TensorFlow,59
2020-06-30,Data Science & AI,TensorFlow,68
2020-07-31,Data Science & AI,TensorFlow,68
2020-08-31,Data Science & AI,TensorFlow,88
2020-09-30,Data Science & AI,TensorFlow,68
2020-10-31,Data Science & AI,TensorFlow,77
2020-11-30,Data Science & AI,TensorFlow,87
2020-12-31,Data Science & AI,TensorFlow,77
2021-01-31,Data Science & AI,TensorFlow,74
2021-02-28,Data Science & AI,TensorFlow,74
2021-03-31,Data Science & AI,TensorFlow,79
2021-04-30,Data Science & AI,TensorFlow,78
2021-05-31,Data Science & AI,TensorFlow,83
2021-06-30,Data Science & AI,TensorFlow,67
2021-07-31,Data Science & AI,TensorFlow,68
2021-08-31,Data Science & AI,TensorFlow,67
2021-09-30,Data Science & AI,TensorFlow,77
2021-10-31,Data Science & AI,TensorFlow,71
2021-11-30,Data Science & AI,TensorFlow,81
2021-12-31,Data Science & AI,TensorFlow,78
2022-01-31,Data Science & AI,TensorFlow,64
2022-02-28,Data Science & AI,TensorFlow,80
2022-03-31,Data Science & AI,TensorFlow,84
2022-04-30,Data Science & AI,TensorFlow,63
2022-05-31,Data Science & AI,TensorFlow,68
2022-06-30,Data Science & AI,TensorFlow,81
2022-07-31,Data Science & AI,TensorFlow,75
2022-08-31,Data Science & AI,TensorFlow,72
2022-09-30,Data Science & AI,TensorFlow,74
2022-10-31,Data Science & AI,TensorFlow,78
2022-11-30,Data Science & AI,TensorFlow,63
2022-12-31,Data Science & AI,TensorFlow,86
2023-01-31,Data Science & AI,TensorFlow,79
2023-02-28,Data Science & AI,TensorFlow,70
2023-03-31,Data Science & AI,TensorFlow,91
2023-04-30,Data Science & AI,TensorFlow,73
2023-05-31,Data Science & AI,TensorFlow,78
2023-06-30,Data Science & AI,TensorFlow,84
2023-07-31,Data Science & AI,TensorFlow,80
2023-08-31,Data Science & AI,TensorFlow,71
2023-09-30,Data Science & AI,TensorFlow,68
2023-10-31,Data Science & AI,TensorFlow,71
2023-11-30,Data Science & AI,TensorFlow,64
2023-12-31,Data Science & AI,TensorFlow,73
2024-01-31,Data Science & AI,TensorFlow,91
2024-02-29,Data Science & AI,TensorFlow,55
2024-03-31,Data Science & AI,TensorFlow,91
2024-04-30,Data Science & AI,TensorFlow,92
2024-05-31,Data Science & AI,TensorFlow,67
2024-06-30,Data Science & AI,TensorFlow,73
2024-07-31,Data Science & AI,TensorFlow,84
2024-08-31,Data Science & AI,TensorFlow,66
2024-09-30,Data Science & AI,TensorFlow,77
2024-10-31,Data Science & AI,TensorFlow,64
2024-11-30,Data Science & AI,TensorFlow,75
2024-12-31,Data Science & AI,TensorFlow,84
2020-01-31,Data Science & AI,User Research,33
2020-02-29,Data Science & AI,User Research,15
2020-03-31,Data Science & AI,User Research,29
2020-04-30,Data Science & AI,User Research,23
2020-05-31,Data Science & AI,User Research,23
2020-06-30,Data Science & AI,User Research,22
2020-07-31,Data Science & AI,User Research,23
2020-08-31,Data Science & AI,User Research,30
2020-09-30,Data Science & AI,User Research,21
2020-10-31,Data Science & AI,User Research,14
2020-11-30,Data Science & AI,User Research,31
2020-12-31,Data Science & AI,User Research,26
2021-01-31,Data Science & AI,User Research,26
2021-02-28,Data Science & AI,User Research,23
2021-03-31,Data Science & AI,User Research,30
2021-04-30,Data Science & AI,User Research,22
2021-05-31,Data Science & AI,User Research,31
2021-06-30,Data Science & AI,User Research,30
2021-07-31,Data Science & AI,User Research,26
2021-08-31,Data Science & AI,User Research,25
2021-09-30,Data Science & AI,User Research,34
